date,time,sender,message,VADER_Sentiment,Manual_Label,ML_Sentiment
10/04/25,10:50,Wifey❤️,@918799146002  be in front of college okay appa will be there he have to believe college is there antha sooo,Positive,Neutral,Neutral
10/04/25,10:50,rohxn 03,Then leave after 10 min ammu,Negative,Neutral,Neutral
10/04/25,10:50,rohxn 03,She have to be in main gate,Neutral,Neutral,Neutral
10/04/25,10:51,rohxn 03,Appa make make u reacg within few minutes,Neutral,Neutral,Neutral
10/04/25,10:51,Wifey❤️,It's okay by the time I reach she will be there,Positive,Neutral,Neutral
10/04/25,10:53,Nishita 🪰,I am leaving,Neutral,Neutral,Neutral
10/04/25,10:59,Nishita 🪰,This message was deleted,Neutral,Neutral,Neutral
10/04/25,11:02,Nishita 🪰,I reached where are you both ??,Positive,Neutral,Neutral
10/04/25,11:07,rohxn 03,Main gate,Neutral,Neutral,Neutral
10/04/25,11:42,Wifey❤️,https://www.youtube.com/watch?v=rJqP5EesxLk&list=PLGUw8UNswJEOv8c5ZcoHarbON6mIEUFBC,Neutral,Neutral,Neutral
,,system,see the first 30 sec and see u liked or not,Positive,Neutral,Neutral
10/04/25,12:13,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,13:13,Nishita 🪰,This message was deleted,Neutral,Neutral,Neutral
10/04/25,13:24,Nishita 🪰,"# Input data files are available in the ""../input/"" directory.",Neutral,Neutral,Neutral
,,system,"# For example, running this (by clicking run or pressing Shift+Enter) will list all files under the input directory",Neutral,Neutral,Neutral
,,system,import os,Neutral,Neutral,Neutral
,,system,"for dirname, _, filenames in os.walk('/kaggle/input'):",Neutral,Neutral,Neutral
,,system,for filename in filenames:,Neutral,Neutral,Neutral
,,system,"print(os.path.join(dirname, filename))",Neutral,Neutral,Neutral
,,system,# Any results you write to the current directory are saved as output.,Positive,Neutral,Neutral
,,system,import pandas as pd,Neutral,Neutral,Neutral
,,system,import numpy as np,Positive,Neutral,Neutral
,,system,from matplotlib import pyplot as plt,Neutral,Neutral,Neutral
,,system,%matplotlib inline,Neutral,Neutral,Neutral
,,system,from sklearn.model_selection import train_test_split,Neutral,Neutral,Neutral
,,system,from tensorflow.keras.datasets import fashion_mnist,Neutral,Neutral,Neutral
,,system,from tensorflow.keras.utils import to_categorical,Neutral,Neutral,Neutral
,,system,from tensorflow.keras.models import Sequential,Neutral,Neutral,Neutral
,,system,"from tensorflow.keras.layers import Dense, Activation",Neutral,Neutral,Neutral
,,system,from tensorflow.keras.optimizers import Adam,Neutral,Neutral,Neutral
,,system,from tensorflow.keras.callbacks import ModelCheckpoint,Neutral,Neutral,Neutral
,,system,from tensorflow.keras.models import load_model,Neutral,Neutral,Neutral
,,system,"((X_train, Y_train), (X_test, Y_test)) = fashion_mnist.load_data()",Neutral,Neutral,Neutral
,,system,"class_labels = pd.Series(['T-shirt', 'Trouser', 'Pullover', 'Dress', 'Code', 'Sandal', 'Shirt', 'Sneaker', 'Bag', 'Ankle Boot'])",Neutral,Neutral,Neutral
,,system,labels_dict = class_labels.to_dict(),Neutral,Neutral,Neutral
,,system,labels_dict(),Neutral,Neutral,Neutral
,,system,np.random.seed(40),Neutral,Neutral,Neutral
,,system,"for rand_num in np.random.randint(0, len(X_train), 5):",Neutral,Neutral,Neutral
,,system,plt.figure(),Neutral,Neutral,Neutral
,,system,"plt.imshow(X_train[rand_num]), plt.axis('off')",Neutral,Neutral,Neutral
,,system,plt.title(labels_dict[Y_train[rand_num]]),Neutral,Neutral,Neutral
,,system,"X_train_reshaped = X_train.reshape(len(X_train), -1)",Neutral,Neutral,Neutral
,,system,"X_test_reshaped = X_test.reshape(len(X_test), -1)",Neutral,Neutral,Neutral
,,system,X_train_norm = X_train_reshaped/255,Neutral,Neutral,Neutral
,,system,X_test_norm = X_test_reshaped/255,Neutral,Neutral,Neutral
,,system,n_features = X_train_norm.shape[1],Neutral,Neutral,Neutral
,,system,n_classes =  len(class_labels),Neutral,Neutral,Neutral
,,system,"print('Number of input features (image pixels) : ', n_features)",Neutral,Neutral,Neutral
,,system,"print('Number of target classes (fashion categories) : ', n_classes)",Neutral,Neutral,Neutral
,,system,"Y_train_onehot = to_categorical(Y_train, num_classes = n_classes)",Neutral,Neutral,Neutral
,,system,"Y_test_onehot = to_categorical(Y_test, num_classes = n_classes)",Neutral,Neutral,Neutral
,,system,"X_train_final, X_valid, Y_train_final, Y_valid = train_test_split(X_train_norm, Y_train_onehot,",Neutral,Neutral,Neutral
,,system,test_size=0.16666),Neutral,Neutral,Neutral
,,system,"print('Shape of data used for training, and shape of training targets : \n ', X_train.shape, ',', Y_train.shape)",Neutral,Neutral,Neutral
,,system,"print('Shape of data used for validation, and shape of validation targets: \n ', X_valid.shape, ',', Y_valid.shape)",Neutral,Neutral,Neutral
,,system,model = Sequential(),Neutral,Neutral,Neutral
,,system,"model.add(Dense(1000, input_dim = n_features, activation='relu', use_bias=False))",Neutral,Neutral,Neutral
,,system,"model.add(Dense(1000, activation='relu', use_bias=False))",Neutral,Neutral,Neutral
,,system,"model.add(Dense(500, activation='relu', use_bias=False))",Neutral,Neutral,Neutral
,,system,"model.add(Dense(200, activation='relu', use_bias=False))",Neutral,Neutral,Neutral
,,system,"model.add(Dense(n_classes, activation='softmax', use_bias=False))",Neutral,Neutral,Neutral
,,system,"model.compile(loss='categorical_crossentropy', optimizer=Adam(0.0001), metrics=['accuracy'])",Neutral,Neutral,Neutral
,,system,model.summary(),Neutral,Neutral,Neutral
,,system,"save_at = ""model.keras""",Neutral,Neutral,Neutral
,,system,"save_best = ModelCheckpoint (save_at, monitor='val_accuracy', verbose=0,",Neutral,Neutral,Neutral
,,system,"save_best_only=True, save_weights_only=False, mode='max')",Neutral,Neutral,Neutral
,,system,"history = model.fit( X_train_final, Y_train_final,",Neutral,Neutral,Neutral
,,system,"epochs = 5, batch_size = 20,",Neutral,Neutral,Neutral
,,system,"callbacks=[save_best], verbose=1,",Neutral,Neutral,Neutral
,,system,"validation_data = (X_valid, Y_valid) )",Neutral,Neutral,Neutral
,,system,"plt.figure(figsize=(6, 5))",Neutral,Neutral,Neutral
,,system,"plt.plot(history.history['accuracy'], color='r')",Neutral,Neutral,Neutral
,,system,"plt.plot(history.history['val_accuracy'], color='b')",Neutral,Neutral,Neutral
,,system,"plt.title('Model Accuracy', weight='bold', fontsize=16)",Neutral,Neutral,Neutral
,,system,"plt.ylabel('accuracy', weight='bold', fontsize=14)",Neutral,Neutral,Neutral
,,system,"plt.xlabel('epoch', weight='bold', fontsize=14)",Neutral,Neutral,Neutral
,,system,"plt.ylim(0.5, 1)",Neutral,Neutral,Neutral
,,system,"plt.xticks(weight='bold', fontsize=12)",Neutral,Neutral,Neutral
,,system,"plt.yticks(weight='bold', fontsize=12)",Neutral,Neutral,Neutral
,,system,"plt.legend(['train', 'val'], loc='upper left', prop={'size': 14})",Neutral,Neutral,Neutral
,,system,"plt.grid(color = 'y', linewidth='0.5')",Neutral,Neutral,Neutral
,,system,plt.show(),Neutral,Neutral,Neutral
,,system,"score = model.evaluate(X_test_norm, Y_test_onehot, verbose=0)",Neutral,Neutral,Neutral
,,system,"print('Accuracy over the test set: \n ', round((score[1]*100), 2), '%')",Neutral,Neutral,Neutral
,,system,"trained_model = load_model(""model.keras"")",Neutral,Neutral,Neutral
,,system,trained_model.layers,Neutral,Neutral,Neutral
,,system,total_no_layers = len(trained_model.layers),Neutral,Neutral,Neutral
,,system,print(total_no_layers),Neutral,Neutral,Neutral
,,system,#Pruning percentages,Neutral,Neutral,Neutral
,,system,"K = [0, 25, 50, 60, 70, 80, 90, 95, 97, 99]",Neutral,Neutral,Neutral
,,system,all_weights = {},Neutral,Neutral,Neutral
,,system,for layer_no in range(total_no_layers - 1):         #All except the final layer                                                                          #only the first four dense layers are to be pruned,Neutral,Neutral,Neutral
,,system,layer_weights = (pd.DataFrame(trained_model.layers[layer_no].get_weights()[0]).stack()).to_dict(),Neutral,Neutral,Neutral
,,system,"layer_weights = { (layer_no, k[0], k[1]): v for k, v in layer_weights.items() }",Neutral,Neutral,Neutral
,,system,all_weights.update(layer_weights),Neutral,Neutral,Neutral
,,system,"all_weights_sorted = {k: v for k, v in sorted(all_weights.items(), key=lambda item: abs(item[1]))}",Neutral,Neutral,Neutral
,,system,total_no_weights = len(all_weights_sorted),Neutral,Neutral,Neutral
,,system,total_no_weights,Neutral,Neutral,Neutral
,,system,weight_pruning_scores = [],Neutral,Neutral,Neutral
,,system,for pruning_percent in K:,Neutral,Neutral,Neutral
,,system,"new_model = load_model(""model.keras"")",Neutral,Neutral,Neutral
,,system,new_weights = trained_model.get_weights().copy(),Neutral,Neutral,Neutral
,,system,prune_fraction = pruning_percent/100,Neutral,Neutral,Neutral
,,system,number_of_weights_to_be_pruned = int(prune_fraction*total_no_weights),Neutral,Neutral,Neutral
,,system,weights_to_be_pruned = {k: all_weights_sorted[k] for k in list(all_weights_sorted)[ :  number_of_weights_to_be_pruned]},Neutral,Neutral,Neutral
,,system,"for k, v in weights_to_be_pruned.items():",Neutral,Neutral,Neutral
,,system,"new_weights[k[0]][k[1], k[2]] = 0",Neutral,Neutral,Neutral
,,system,for layer_no in range(total_no_layers - 1) :,Neutral,Neutral,Neutral
,,system,"new_layer_weights = new_weights[layer_no].reshape(1, new_weights[layer_no].shape[0], new_weights[layer_no].shape[1])",Neutral,Neutral,Neutral
,,system,new_model.layers[layer_no].set_weights(new_layer_weights),Neutral,Neutral,Neutral
,,system,"new_score  = new_model.evaluate(X_test_norm, Y_test_onehot, verbose=0)",Neutral,Neutral,Neutral
,,system,weight_pruning_scores .append(new_score[1]),Neutral,Neutral,Neutral
,,system,all_neurons = {},Neutral,Neutral,Neutral
,,system,for layer_no in range(total_no_layers - 1):,Neutral,Neutral,Neutral
,,system,layer_neurons = {},Neutral,Neutral,Neutral
,,system,layer_neurons_df = pd.DataFrame(trained_model.layers[layer_no].get_weights()[0]),Neutral,Neutral,Neutral
,,system,for i in range(len(layer_neurons_df.columns)):,Neutral,Neutral,Neutral
,,system,"layer_neurons.update({ i : np.array( layer_neurons_df.iloc[:,i] ) })",Neutral,Neutral,Neutral
,,system,"layer_neurons = { (layer_no, k): v for k, v in layer_neurons.items() }",Neutral,Neutral,Neutral
,,system,all_neurons.update(layer_neurons),Neutral,Neutral,Neutral
,,system,"all_neurons_sorted = {k: v for k, v in sorted(all_neurons.items(), key=lambda item: np.linalg.norm(item[1], ord=2, axis=0))}",Neutral,Neutral,Neutral
,,system,total_no_neurons = len(all_neurons_sorted),Neutral,Neutral,Neutral
,,system,total_no_neurons,Neutral,Neutral,Neutral
,,system,neuron_pruning_scores = [],Neutral,Neutral,Neutral
,,system,for pruning_percent in K:,Neutral,Neutral,Neutral
,,system,"new_model = load_model(""model.keras"")",Neutral,Neutral,Neutral
,,system,new_weights = trained_model.get_weights().copy(),Neutral,Neutral,Neutral
,,system,prune_fraction = pruning_percent/100,Neutral,Neutral,Neutral
,,system,number_of_neurons_to_be_pruned = int(prune_fraction*total_no_neurons),Neutral,Neutral,Neutral
,,system,neurons_to_be_pruned = {k: all_neurons_sorted[k] for k in list(all_neurons_sorted)[ : number_of_neurons_to_be_pruned]},Neutral,Neutral,Neutral
,,system,"for k, v in neurons_to_be_pruned.items():",Neutral,Neutral,Neutral
,,system,"new_weights[k[0]][:, k[1]] = 0",Neutral,Neutral,Neutral
,,system,for layer_no in range(total_no_layers - 1) :,Neutral,Neutral,Neutral
,,system,"new_layer_weights = new_weights[layer_no].reshape(1, new_weights[layer_no].shape[0], new_weights[layer_no].shape[1])",Neutral,Neutral,Neutral
,,system,new_model.layers[layer_no].set_weights(new_layer_weights),Neutral,Neutral,Neutral
,,system,"new_score  = new_model.evaluate(X_test_norm, Y_test_onehot, verbose=0)",Neutral,Neutral,Neutral
,,system,neuron_pruning_scores.append(new_score[1]),Neutral,Neutral,Neutral
,,system,"plt.figure(figsize=(8, 4))",Neutral,Neutral,Neutral
,,system,"plt.plot(pd.DataFrame(weight_pruning_scores).set_index(pd.Series(K), drop=True) , color='r')",Neutral,Neutral,Neutral
,,system,"plt.plot(pd.DataFrame(neuron_pruning_scores).set_index(pd.Series(K), drop=True) , color='b')",Neutral,Neutral,Neutral
,,system,"plt.title('Effect of Pruning on accuracy', weight='bold', fontsize=16)",Neutral,Neutral,Neutral
,,system,"plt.ylabel('Score', weight='bold', fontsize=14)",Neutral,Neutral,Neutral
,,system,"plt.xlabel('Pruning Percentage (K)', weight='bold', fontsize=14)",Neutral,Neutral,Neutral
,,system,"plt.xticks(weight='bold', fontsize=12)",Neutral,Neutral,Neutral
,,system,"plt.yticks(weight='bold', fontsize=12)",Neutral,Neutral,Neutral
,,system,"plt.legend(['Weight Pruning', 'Neuron Pruning'], loc='best', prop={'size': 14})",Neutral,Neutral,Neutral
,,system,"plt.grid(color = 'y', linewidth='0.5')",Neutral,Neutral,Neutral
,,system,plt.show(),Neutral,Neutral,Neutral
,,system,import numpy as np,Positive,Neutral,Neutral
,,system,import matplotlib.pyplot as plt,Neutral,Neutral,Neutral
,,system,import seaborn as sns,Neutral,Neutral,Neutral
,,system,# Generate synthetic activations before pruning (replace with actual data),Neutral,Neutral,Neutral
,,system,np.random.seed(42),Neutral,Neutral,Neutral
,,system,"activations_before = np.random.randint(10, 100, (10, 10))  # 10x10 matrix with values from 10 to 99",Positive,Neutral,Neutral
,,system,# Simulate pruning by setting 30% of the neurons to zero,Neutral,Neutral,Neutral
,,system,"mask = np.random.rand(10, 10) < 0.3  # Mask where pruning happens",Neutral,Neutral,Neutral
,,system,activations_after = activations_before.copy(),Neutral,Neutral,Neutral
,,system,activations_after[mask] = 0  # Set pruned neurons to zero,Neutral,Neutral,Neutral
,,system,# Define a blue color theme,Neutral,Neutral,Neutral
,,system,"cmap = sns.color_palette(""Blues"", as_cmap=True)",Neutral,Neutral,Neutral
,,system,# Create a masked array for pruned neurons to avoid NaN issues,Neutral,Neutral,Neutral
,,system,activations_plot = activations_after.astype(float)  # Convert to float so NaN can be assigned,Neutral,Neutral,Neutral
,,system,activations_plot[mask] = np.nan  # Replace pruned neurons with NaN,Neutral,Neutral,Neutral
,,system,# Create subplots for Before & After Pruning,Positive,Neutral,Neutral
,,system,"fig, axes = plt.subplots(1, 2, figsize=(14, 6))",Neutral,Neutral,Neutral
,,system,# **Before Pruning Heatmap**,Neutral,Neutral,Neutral
,,system,"sns.heatmap(activations_before, cmap=cmap, annot=True, fmt='.0f', linewidths=0.5, cbar=True,",Neutral,Neutral,Neutral
,,system,"annot_kws={""color"": ""black""}, ax=axes[0], vmin=10, vmax=99)",Neutral,Neutral,Neutral
,,system,"axes[0].set_title(""Neuron Activations Before Pruning"")",Neutral,Neutral,Neutral
,,system,# **After Pruning Heatmap (With Blacked-Out Pruned Neurons)**,Neutral,Neutral,Neutral
,,system,"ax = sns.heatmap(activations_plot, cmap=cmap, annot=True, fmt='.0f', linewidths=0.5, cbar=True,",Neutral,Neutral,Neutral
,,system,"annot_kws={""color"": ""black""}, mask=mask, ax=axes[1], vmin=10, vmax=99)",Neutral,Neutral,Neutral
,,system,# Manually overlay black boxes on pruned neurons,Neutral,Neutral,Neutral
,,system,for i in range(activations_after.shape[0]):,Neutral,Neutral,Neutral
,,system,for j in range(activations_after.shape[1]):,Neutral,Neutral,Neutral
,,system,"if mask[i, j]:  # If neuron is pruned",Neutral,Neutral,Neutral
,,system,"axes[1].add_patch(plt.Rectangle((j, i), 1, 1, fill=True, color='black', edgecolor='black'))",Neutral,Neutral,Neutral
,,system,"axes[1].set_title(""Neuron Activations After Pruning (Pruned = Black)"")",Neutral,Neutral,Neutral
,,system,plt.tight_layout(),Neutral,Neutral,Neutral
,,system,plt.show(),Neutral,Neutral,Neutral
10/04/25,13:30,Nishita 🪰,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,13:38,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,13:39,Nishita 🪰,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,13:44,rohxn 03,Now combine both in a single image,Neutral,Neutral,Neutral
10/04/25,13:47,Nishita 🪰,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,13:49,rohxn 03,What graph is prefereble?,Neutral,Neutral,Neutral
10/04/25,13:49,Nishita 🪰,Line plot what you say ??,Neutral,Neutral,Neutral
10/04/25,13:56,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,14:02,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,14:02,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,14:22,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,14:23,Nishita 🪰,I have seen this 🤣🤣,Positive,Neutral,Neutral
10/04/25,15:18,Wifey❤️,10.1109/TAFFC.2022.3226473,Neutral,Neutral,Neutral
10/04/25,16:01,Nishita 🪰,import numpy as np,Positive,Neutral,Neutral
,,system,import tensorflow as tf,Neutral,Neutral,Neutral
,,system,from tensorflow import keras,Neutral,Neutral,Neutral
,,system,from tensorflow.keras import layers,Neutral,Neutral,Neutral
,,system,# 1️⃣ Build a Simple CNN Model,Neutral,Neutral,Neutral
,,system,def create_model():,Neutral,Neutral,Neutral
,,system,model = keras.Sequential([,Neutral,Neutral,Neutral
,,system,"layers.Conv2D(32, (3, 3), activation='relu', input_shape=(28, 28, 1), name=""conv1""),",Neutral,Neutral,Neutral
,,system,"layers.MaxPooling2D((2, 2), name=""pool1""),",Neutral,Neutral,Neutral
,,system,"layers.Conv2D(64, (3, 3), activation='relu', name=""conv2""),",Neutral,Neutral,Neutral
,,system,"layers.MaxPooling2D((2, 2), name=""pool2""),",Neutral,Neutral,Neutral
,,system,"layers.Flatten(name=""flatten""),",Neutral,Neutral,Neutral
,,system,"layers.Dense(128, activation='relu', name=""dense1""),",Neutral,Neutral,Neutral
,,system,"layers.Dense(10, activation='softmax', name=""output"")",Neutral,Neutral,Neutral
,,system,]),Neutral,Neutral,Neutral
,,system,return model,Neutral,Neutral,Neutral
,,system,# 2️⃣ Load Dataset (MNIST),Neutral,Neutral,Neutral
,,system,"(x_train, y_train), (x_test, y_test) = keras.datasets.mnist.load_data()",Neutral,Neutral,Neutral
,,system,"x_train, x_test = x_train / 255.0, x_test / 255.0",Neutral,Neutral,Neutral
,,system,"x_train = np.expand_dims(x_train, -1)",Neutral,Neutral,Neutral
,,system,"x_test = np.expand_dims(x_test, -1)",Neutral,Neutral,Neutral
,,system,"y_train = keras.utils.to_categorical(y_train, 10)",Neutral,Neutral,Neutral
,,system,"y_test = keras.utils.to_categorical(y_test, 10)",Neutral,Neutral,Neutral
,,system,# 3️⃣ Train the Baseline Model,Neutral,Neutral,Neutral
,,system,model = create_model(),Neutral,Neutral,Neutral
,,system,"model.compile(optimizer='adam', loss='categorical_crossentropy', metrics=['accuracy'])",Neutral,Neutral,Neutral
,,system,"print(""\n🔹 Baseline Model Summary:"")",Positive,Neutral,Neutral
,,system,model.summary(),Neutral,Neutral,Neutral
,,system,"print(""\n🚀 Training the baseline model..."")",Neutral,Neutral,Neutral
,,system,"model.fit(x_train, y_train, epochs=2, validation_data=(x_test, y_test))",Neutral,Neutral,Neutral
,,system,# 4️⃣ Evaluate the Baseline Model,Neutral,Neutral,Neutral
,,system,"baseline_accuracy = model.evaluate(x_test, y_test, verbose=0)[1]",Neutral,Neutral,Neutral
,,system,"print(f""✅ Baseline Model Accuracy: {baseline_accuracy:.4f}"")",Neutral,Neutral,Neutral
,,system,# 5️⃣ Define Filter Pruning Function,Neutral,Neutral,Neutral
,,system,"def prune_conv_layer(conv_layer, prune_ratio=0.5):",Neutral,Neutral,Neutral
,,system,"""""""Prunes filters with the lowest L1 norm from a Conv2D layer.""""""",Negative,Neutral,Neutral
,,system,weights = conv_layer.get_weights(),Neutral,Neutral,Neutral
,,system,"kernel, bias = weights[0], weights[1]",Negative,Neutral,Neutral
,,system,num_filters = kernel.shape[-1]  # Number of filters,Positive,Neutral,Neutral
,,system,# Compute L1 norm of each filter,Neutral,Neutral,Neutral
,,system,"l1_norms = np.sum(np.abs(kernel), axis=(0, 1, 2))",Neutral,Neutral,Neutral
,,system,# Get indices of filters to KEEP,Neutral,Neutral,Neutral
,,system,num_prune = int(num_filters * prune_ratio),Neutral,Neutral,Neutral
,,system,keep_indices = np.argsort(l1_norms)[num_prune:],Neutral,Neutral,Neutral
,,system,# Keep only selected filters,Neutral,Neutral,Neutral
,,system,"new_kernel = kernel[..., keep_indices]",Neutral,Neutral,Neutral
,,system,new_bias = bias[keep_indices],Neutral,Neutral,Neutral
,,system,# Create a new Conv2D layer with fewer filters,Positive,Neutral,Neutral
,,system,new_conv_layer = tf.keras.layers.Conv2D(,Neutral,Neutral,Neutral
,,system,"filters=len(keep_indices),",Neutral,Neutral,Neutral
,,system,"kernel_size=conv_layer.kernel_size,",Neutral,Neutral,Neutral
,,system,"strides=conv_layer.strides,",Neutral,Neutral,Neutral
,,system,"padding=conv_layer.padding,",Neutral,Neutral,Neutral
,,system,"activation=conv_layer.activation,",Neutral,Neutral,Neutral
,,system,"use_bias=(bias is not None),",Neutral,Neutral,Neutral
,,system,"name=conv_layer.name + ""_pruned""",Neutral,Neutral,Neutral
,,system,),Neutral,Neutral,Neutral
,,system,# Apply new weights to the layer,Neutral,Neutral,Neutral
,,system,new_conv_layer.build(conv_layer.input.shape),Neutral,Neutral,Neutral
,,system,"new_conv_layer.set_weights([new_kernel, new_bias])",Neutral,Neutral,Neutral
,,system,"return new_conv_layer, len(keep_indices)",Neutral,Neutral,Neutral
,,system,# 6️⃣ Apply Pruning to the First Convolutional Layer,Neutral,Neutral,Neutral
,,system,"pruned_conv1, new_filters = prune_conv_layer(model.layers[0], prune_ratio=0.8)",Neutral,Neutral,Neutral
,,system,# 7️⃣ Modify Pooling Layer and Next Convolutional Layer,Neutral,Neutral,Neutral
,,system,"pruned_pool1 = layers.MaxPooling2D((2, 2), name=""pool1_pruned"")",Neutral,Neutral,Neutral
,,system,# **FIX: Explicitly define input shape for conv2_pruned**,Neutral,Neutral,Neutral
,,system,pruned_conv2 = layers.Conv2D(,Neutral,Neutral,Neutral
,,system,"filters=64, kernel_size=(3, 3), activation='relu',",Neutral,Neutral,Neutral
,,system,"input_shape=(13, 13, new_filters),  # **Ensure correct input shape**",Positive,Neutral,Neutral
,,system,"name=""conv2_pruned""",Neutral,Neutral,Neutral
,,system,),Neutral,Neutral,Neutral
,,system,"pruned_pool2 = layers.MaxPooling2D((2, 2), name=""pool2_pruned"")",Neutral,Neutral,Neutral
,,system,# **FIX: Ensure Flatten layer adapts to new shape**,Positive,Neutral,Neutral
,,system,"pruned_flatten = layers.Flatten(name=""flatten_pruned"")",Neutral,Neutral,Neutral
,,system,# 8️⃣ Rebuild Model with Pruned Layers,Neutral,Neutral,Neutral
,,system,new_model = keras.Sequential([,Neutral,Neutral,Neutral
,,system,"layers.Input(shape=(28, 28, 1)),  # **Ensure input shape is set**",Positive,Neutral,Neutral
,,system,"pruned_conv1,",Neutral,Neutral,Neutral
,,system,"pruned_pool1,",Neutral,Neutral,Neutral
,,system,"pruned_conv2,",Neutral,Neutral,Neutral
,,system,"pruned_pool2,",Neutral,Neutral,Neutral
,,system,"pruned_flatten,",Neutral,Neutral,Neutral
,,system,"model.layers[5],  # Dense",Neutral,Neutral,Neutral
,,system,"model.layers[6],  # Output Layer",Neutral,Neutral,Neutral
,,system,]),Neutral,Neutral,Neutral
,,system,# 9️⃣ Show Pruned Model Summary,Neutral,Neutral,Neutral
,,system,"print(""\n🔹 Pruned Model Summary:"")",Positive,Neutral,Neutral
,,system,"new_model.build(input_shape=(None, 28, 28, 1))  # **Ensure layers are built**",Positive,Neutral,Neutral
,,system,new_model.summary(),Neutral,Neutral,Neutral
,,system,# 🔟 Compile and Retrain the Pruned Model,Neutral,Neutral,Neutral
,,system,"new_model.compile(optimizer='adam', loss='categorical_crossentropy', metrics=['accuracy'])",Neutral,Neutral,Neutral
,,system,"print(""\n🚀 Retraining the pruned model..."")",Neutral,Neutral,Neutral
,,system,"new_model.fit(x_train, y_train, epochs=2, validation_data=(x_test, y_test))",Neutral,Neutral,Neutral
,,system,# 🔟 Evaluate the Pruned Model,Neutral,Neutral,Neutral
,,system,"pruned_accuracy = new_model.evaluate(x_test, y_test, verbose=0)[1]",Neutral,Neutral,Neutral
,,system,"print(f""✅ Pruned Model Accuracy: {pruned_accuracy:.4f}"")",Neutral,Neutral,Neutral
,,system,# 🔍 Compare Results,Neutral,Neutral,Neutral
,,system,"print(f""\n📊 Accuracy Before Pruning: {baseline_accuracy:.4f}"")",Neutral,Neutral,Neutral
,,system,"print(f""📊 Accuracy After Pruning: {pruned_accuracy:.4f}"")",Neutral,Neutral,Neutral
,,system,import numpy as np,Positive,Neutral,Neutral
,,system,import tensorflow as tf,Neutral,Neutral,Neutral
,,system,from tensorflow import keras,Neutral,Neutral,Neutral
,,system,from tensorflow.keras import layers,Neutral,Neutral,Neutral
,,system,# 1️⃣ Build a Simple CNN Model,Neutral,Neutral,Neutral
,,system,def create_model():,Neutral,Neutral,Neutral
,,system,model = keras.Sequential([,Neutral,Neutral,Neutral
,,system,"layers.Conv2D(32, (3, 3), activation='relu', input_shape=(28, 28, 1), name=""conv1""),",Neutral,Neutral,Neutral
,,system,"layers.MaxPooling2D((2, 2), name=""pool1""),",Neutral,Neutral,Neutral
,,system,"layers.Conv2D(64, (3, 3), activation='relu', name=""conv2""),",Neutral,Neutral,Neutral
,,system,"layers.MaxPooling2D((2, 2), name=""pool2""),",Neutral,Neutral,Neutral
,,system,"layers.Flatten(name=""flatten""),",Neutral,Neutral,Neutral
,,system,"layers.Dense(128, activation='relu', name=""dense1""),",Neutral,Neutral,Neutral
,,system,"layers.Dense(10, activation='softmax', name=""output"")",Neutral,Neutral,Neutral
,,system,]),Neutral,Neutral,Neutral
,,system,return model,Neutral,Neutral,Neutral
,,system,# 2️⃣ Load Dataset (MNIST),Neutral,Neutral,Neutral
,,system,"(x_train, y_train), (x_test, y_test) = keras.datasets.mnist.load_data()",Neutral,Neutral,Neutral
,,system,"x_train, x_test = x_train / 255.0, x_test / 255.0",Neutral,Neutral,Neutral
,,system,"x_train = np.expand_dims(x_train, -1)",Neutral,Neutral,Neutral
,,system,"x_test = np.expand_dims(x_test, -1)",Neutral,Neutral,Neutral
,,system,"y_train = keras.utils.to_categorical(y_train, 10)",Neutral,Neutral,Neutral
,,system,"y_test = keras.utils.to_categorical(y_test, 10)",Neutral,Neutral,Neutral
,,system,# 3️⃣ Train the Baseline Model,Neutral,Neutral,Neutral
,,system,model = create_model(),Neutral,Neutral,Neutral
,,system,"model.compile(optimizer='adam', loss='categorical_crossentropy', metrics=['accuracy'])",Neutral,Neutral,Neutral
,,system,"print(""\n🔹 Baseline Model Summary:"")",Positive,Neutral,Neutral
,,system,model.summary(),Neutral,Neutral,Neutral
,,system,"print(""\n🚀 Training the baseline model..."")",Neutral,Neutral,Neutral
,,system,"model.fit(x_train, y_train, epochs=2, validation_data=(x_test, y_test))",Neutral,Neutral,Neutral
,,system,# 4️⃣ Evaluate the Baseline Model,Neutral,Neutral,Neutral
,,system,"baseline_accuracy = model.evaluate(x_test, y_test, verbose=0)[1]",Neutral,Neutral,Neutral
,,system,"print(f""✅ Baseline Model Accuracy: {baseline_accuracy:.4f}"")",Neutral,Neutral,Neutral
,,system,# 5️⃣ Define Filter Pruning Function,Neutral,Neutral,Neutral
,,system,"def prune_conv_layer(conv_layer, prune_ratio=0.5):",Neutral,Neutral,Neutral
,,system,"""""""Prunes filters with the lowest L1 norm from a Conv2D layer.""""""",Negative,Neutral,Neutral
,,system,weights = conv_layer.get_weights(),Neutral,Neutral,Neutral
